2015-04-30 00:06:11,917 [INFO ] org.springframework.web.context.ContextLoader  - Root WebApplicationContext: initialization started
2015-04-30 00:06:38,475 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Exposing Hibernate transaction as JDBC transaction [com.mchange.v2.c3p0.impl.NewProxyConnection@3f983f]
2015-04-30 00:06:38,475 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
2015-04-30 00:06:38,475 [DEBUG] org.hibernate.SQL  - select recruit0_.id as col_0_0_, recruit0_.title as col_1_0_, recruit0_.postName as col_2_0_, recruit0_.releaseDate as col_3_0_, recruit0_.endDate as col_4_0_, recruit0_.salary as col_5_0_, employer1_.name as col_6_0_ from t_recruits recruit0_ cross join t_employers employer1_ where recruit0_.employer_id=employer1_.id and recruit0_.status=? order by recruit0_.endDate desc limit ?
2015-04-30 00:06:38,476 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open ResultSet (open ResultSets: 0, globally: 0)
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close ResultSet (open ResultSets: 1, globally: 1)
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
2015-04-30 00:06:38,477 [DEBUG] org.hibernate.engine.StatefulPersistenceContext  - initializing non-lazy collections
2015-04-30 00:06:38,478 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
2015-04-30 00:06:38,478 [DEBUG] org.hibernate.SQL  - select count(*) as col_0_0_ from t_recruits recruit0_ cross join t_employers employer1_ where recruit0_.employer_id=employer1_.id and recruit0_.status=? order by recruit0_.endDate desc
2015-04-30 00:06:38,479 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open ResultSet (open ResultSets: 0, globally: 0)
2015-04-30 00:06:38,479 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:38,479 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close ResultSet (open ResultSets: 1, globally: 1)
2015-04-30 00:06:38,479 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
2015-04-30 00:06:38,479 [DEBUG] org.hibernate.engine.StatefulPersistenceContext  - initializing non-lazy collections
2015-04-30 00:06:38,479 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Initiating transaction commit
2015-04-30 00:06:38,479 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@1226fe1]
2015-04-30 00:06:38,479 [DEBUG] org.hibernate.transaction.JDBCTransaction  - commit
2015-04-30 00:06:38,480 [DEBUG] org.hibernate.transaction.JDBCTransaction  - re-enabling autocommit
2015-04-30 00:06:38,480 [DEBUG] org.hibernate.transaction.JDBCTransaction  - committed JDBC Connection
2015-04-30 00:06:38,480 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:06:38,480 [DEBUG] org.springframework.jdbc.datasource.DataSourceUtils  - Resetting read-only flag of JDBC Connection [com.mchange.v2.c3p0.impl.NewProxyConnection@3f983f]
2015-04-30 00:06:38,480 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Closing Hibernate Session [org.hibernate.impl.SessionImpl@1226fe1] after transaction
2015-04-30 00:06:38,480 [DEBUG] org.springframework.orm.hibernate3.SessionFactoryUtils  - Closing Hibernate Session
2015-04-30 00:06:38,480 [DEBUG] org.hibernate.jdbc.ConnectionManager  - releasing JDBC connection [ (open PreparedStatements: 0, globally: 0) (open ResultSets: 0, globally: 0)]
2015-04-30 00:06:38,480 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:06:38,480 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:06:38,480 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN.
2015-04-30 00:06:38,481 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN has SUCCEEDED.
2015-04-30 00:06:38,487 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor  - Written [com.heike.domain.dto.Pager@8843f5] as "application/json;charset=UTF-8" using [org.springframework.http.converter.json.MappingJacksonHttpMessageConverter@2fbd59]
2015-04-30 00:06:38,487 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Null ModelAndView returned to DispatcherServlet with name 'web': assuming HandlerAdapter completed request handling
2015-04-30 00:06:38,487 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Successfully completed request
2015-04-30 00:06:39,209 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - DispatcherServlet with name 'web' processing GET request for [/jobs/login]
2015-04-30 00:06:39,209 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking up handler method for path /login
2015-04-30 00:06:39,210 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Returning handler method [public java.lang.String com.heike.web.IndexController.login()]
2015-04-30 00:06:39,210 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'indexController'
2015-04-30 00:06:39,210 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Last-Modified value for [/jobs/login] is: -1
2015-04-30 00:06:39,210 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Rendering view [org.springframework.web.servlet.view.JstlView: name 'login'; URL [/WEB-INF/jsp/login.jsp]] in DispatcherServlet with name 'web'
2015-04-30 00:06:39,210 [DEBUG] org.springframework.web.servlet.view.JstlView  - Forwarding to resource [/WEB-INF/jsp/login.jsp] in InternalResourceView 'login'
2015-04-30 00:06:39,213 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Successfully completed request
2015-04-30 00:06:39,271 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - DispatcherServlet with name 'web' processing GET request for [/jobs/resources/scripts/utils.js]
2015-04-30 00:06:39,271 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking up handler method for path /resources/scripts/utils.js
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Did not find handler method for [/resources/scripts/utils.js]
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping  - Matching patterns for request [/resources/scripts/utils.js] are [/resources/**]
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping  - URI Template variables for request [/resources/scripts/utils.js] are {}
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping  - Mapping [/resources/scripts/utils.js] to HandlerExecutionChain with handler [org.springframework.web.servlet.resource.ResourceHttpRequestHandler@16eacf1] and 1 interceptor
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Last-Modified value for [/jobs/resources/scripts/utils.js] is: -1
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.resource.ResourceHttpRequestHandler  - Trying relative path [scripts/utils.js] against base location: ServletContext resource [/resources/]
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.resource.ResourceHttpRequestHandler  - Found matching resource: ServletContext resource [/resources/scripts/utils.js]
2015-04-30 00:06:39,274 [DEBUG] org.springframework.web.servlet.resource.ResourceHttpRequestHandler  - Determined media type 'application/x-javascript' for ServletContext resource [/resources/scripts/utils.js]
2015-04-30 00:06:39,275 [DEBUG] org.springframework.web.servlet.resource.ResourceHttpRequestHandler  - Resource not modified - returning 304
2015-04-30 00:06:39,275 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Null ModelAndView returned to DispatcherServlet with name 'web': assuming HandlerAdapter completed request handling
2015-04-30 00:06:39,275 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Successfully completed request
2015-04-30 00:06:40,244 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - DispatcherServlet with name 'web' processing POST request for [/jobs/login]
2015-04-30 00:06:40,244 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking up handler method for path /login
2015-04-30 00:06:40,244 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Returning handler method [public java.lang.String com.heike.web.IndexController.login(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpSession)]
2015-04-30 00:06:40,244 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'indexController'
2015-04-30 00:06:40,244 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Creating new transaction with name [com.heike.service.CommonServiceImpl.login]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
2015-04-30 00:06:40,244 [DEBUG] org.hibernate.impl.SessionImpl  - opened session at timestamp: 5858605466599424
2015-04-30 00:06:40,244 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Opened new Session [org.hibernate.impl.SessionImpl@7f9e04] for Hibernate transaction
2015-04-30 00:06:40,244 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@7f9e04]
2015-04-30 00:06:40,245 [DEBUG] org.hibernate.transaction.JDBCTransaction  - begin
2015-04-30 00:06:40,245 [DEBUG] org.hibernate.jdbc.ConnectionManager  - opening JDBC connection
2015-04-30 00:06:40,245 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKOUT.
2015-04-30 00:06:40,245 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKOUT has SUCCEEDED.
2015-04-30 00:06:40,245 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:06:40,245 [DEBUG] org.hibernate.transaction.JDBCTransaction  - current autocommit status: true
2015-04-30 00:06:40,245 [DEBUG] org.hibernate.transaction.JDBCTransaction  - disabling autocommit
2015-04-30 00:06:40,245 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Exposing Hibernate transaction as JDBC transaction [com.mchange.v2.c3p0.impl.NewProxyConnection@1e3f34c]
2015-04-30 00:06:40,246 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
2015-04-30 00:06:40,246 [DEBUG] org.hibernate.SQL  - select student0_.id as col_0_0_, student0_.num as col_1_0_, student0_.name as col_2_0_ from t_students student0_ where student0_.status=1 and student0_.num=? and student0_.pwd=?
2015-04-30 00:06:40,247 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open ResultSet (open ResultSets: 0, globally: 0)
2015-04-30 00:06:40,247 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close ResultSet (open ResultSets: 1, globally: 1)
2015-04-30 00:06:40,247 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
2015-04-30 00:06:40,247 [DEBUG] org.hibernate.engine.StatefulPersistenceContext  - initializing non-lazy collections
2015-04-30 00:06:40,247 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
2015-04-30 00:06:40,247 [DEBUG] org.hibernate.SQL  - select employer0_.id as col_0_0_, employer0_.account as col_1_0_, employer0_.name as col_2_0_, employer0_.authority as col_3_0_ from t_employers employer0_ where employer0_.status=1 and employer0_.account=? and employer0_.pwd=?
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to open ResultSet (open ResultSets: 0, globally: 0)
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.loader.Loader  - result row: 
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close ResultSet (open ResultSets: 1, globally: 1)
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.jdbc.AbstractBatcher  - about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.engine.StatefulPersistenceContext  - initializing non-lazy collections
2015-04-30 00:06:40,249 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Initiating transaction commit
2015-04-30 00:06:40,249 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@7f9e04]
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.transaction.JDBCTransaction  - commit
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.transaction.JDBCTransaction  - re-enabling autocommit
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.transaction.JDBCTransaction  - committed JDBC Connection
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:06:40,249 [DEBUG] org.springframework.orm.hibernate3.HibernateTransactionManager  - Closing Hibernate Session [org.hibernate.impl.SessionImpl@7f9e04] after transaction
2015-04-30 00:06:40,249 [DEBUG] org.springframework.orm.hibernate3.SessionFactoryUtils  - Closing Hibernate Session
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.jdbc.ConnectionManager  - releasing JDBC connection [ (open PreparedStatements: 0, globally: 0) (open ResultSets: 0, globally: 0)]
2015-04-30 00:06:40,249 [DEBUG] com.mchange.v2.resourcepool.BasicResourcePool  - trace com.mchange.v2.resourcepool.BasicResourcePool@1189cbb [managed: 5, unused: 4, excluded: 0] (e.g. com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb)
2015-04-30 00:06:40,249 [DEBUG] org.hibernate.jdbc.ConnectionManager  - transaction completed on session with on_close connection release mode; be sure to close the session to release JDBC resources!
2015-04-30 00:06:40,249 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Testing PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN.
2015-04-30 00:06:40,250 [DEBUG] com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool  - Test of PooledConnection [com.mchange.v2.c3p0.impl.NewPooledConnection@4e68fb] on CHECKIN has SUCCEEDED.
2015-04-30 00:06:40,250 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor  - Written [admin] as "text/plain;charset=ISO-8859-1" using [org.springframework.http.converter.StringHttpMessageConverter@d51e30]
2015-04-30 00:06:40,250 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Null ModelAndView returned to DispatcherServlet with name 'web': assuming HandlerAdapter completed request handling
2015-04-30 00:06:40,250 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Successfully completed request
2015-04-30 00:06:40,267 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - DispatcherServlet with name 'web' processing GET request for [/jobs/index]
2015-04-30 00:06:40,267 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking up handler method for path /index
2015-04-30 00:06:40,267 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Returning handler method [public java.lang.String com.heike.web.IndexController.index()]
2015-04-30 00:06:40,267 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'indexController'
2015-04-30 00:06:40,267 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Last-Modified value for [/jobs/index] is: -1
2015-04-30 00:06:40,267 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Rendering view [org.springframework.web.servlet.view.JstlView: name 'index'; URL [/WEB-INF/jsp/index.jsp]] in DispatcherServlet with name 'web'
